date, description, maxDrawdown, maxDrawdownDuration, maxProfit, maxProfitDuration, numOfLosses, positionDuration, runningPnL, totalLossPnL, totalTrades, totalWinPnL,numOfWins
2/10/2010,Breakup,-3100,763,1200,59,1,1441,-981.876,-981.876,1,0,0
2/11/2010,Breakup,-2750,433,5100,1801,1,2238,2835.2768,-2082.3048,2,4917.5816,1
2/12/2010,BreakdownCounterTrend,-150,0,7200,2459,0,2619,4867.5232,0,1,4867.5232,1
2/12/2010,Breakdown,-100,0,3300,507,0,667,967.5856,0,1,967.5856,1
2/12/2010,Breakup,-1100,1203,4850,11326,0,12804,767.464,0,1,767.464,1
2/17/2010,Breakdown,-4650,693,100,11,1,746,-4132.7904,-4132.7904,1,0,0
2/18/2010,Breakdown,-750,79,2950,1372,0,1887,1767.2768,0,1,1767.2768,1
2/19/2010,Breakdown,-3950,843,2800,835,1,3257,-1763.6864,-2831.8992,2,1068.2128,1
2/22/2010,BreakdownCounterTrend,-1050,2993,2800,840,1,4088,-32.5776,-32.5776,1,0,0
2/22/2010,Breakup,-3350,475,800,61,1,485,-3082.6312,-3082.6312,1,0,0
2/23/2010,BreakdownCounterTrend,-2600,795,3050,285,1,1111,-1833,-1833,1,0,0
2/23/2010,Breakup,-800,260,28250,3153,0,14663,20767.3568,0,1,20767.3568,1
2/24/2010,BreakdownCounterTrend,-550,852,3400,1179,0,1250,2917.2184,0,1,2917.2184,1
2/24/2010,Breakup,-3650,11759,5050,133,0,14993,267.1792,0,1,267.1792,1
3/1/2010,Breakup,-2900,208,4000,16064,0,16773,2266.4704,0,1,2266.4704,1
3/2/2010,Breakdown,-1200,1166,3100,65,1,1929,-833.3952,-833.3952,1,0,0
3/2/2010,Breakup,-5600,2456,1450,289,3,2651,-4500.2448,-4500.2448,3,0,0
3/3/2010,BreakdownCounterTrend,-150,1,4600,865,0,2350,2366.5904,0,1,2366.5904,1
3/3/2010,Breakup,-4150,1878,250,11865,1,13320,-2183.484,-2183.484,1,0,0
3/4/2010,Breakdown,-700,87,5500,4078,0,4500,4067.0128,0,1,4067.0128,1
3/5/2010,Breakdown,-4750,1420,1550,218,1,2556,-2733.08,-2733.08,1,0,0
3/9/2010,BreakdownCounterTrend,-1600,197,5300,1768,0,4561,616.1112,0,1,616.1112,1
3/10/2010,Breakdown,-2400,673,300,288,1,689,-2133.8592,-2133.8592,1,0,0
3/10/2010,Breakup,-3250,9933,1500,295,1,11986,-2733.896,-2733.896,1,0,0
3/11/2010,Breakdown,-4850,11105,2000,1174,1,11105,-4233.7152,-4233.7152,1,0,0
3/11/2010,Breakup,-2100,1521,2000,574,1,1740,-1933.8896,-1933.8896,1,0,0
3/12/2010,Breakdown,-1650,2126,4950,11497,0,12133,1766.1344,0,1,1766.1344,1
3/12/2010,Breakup,-4700,61,0,0,1,62,-4633.8768,-4633.8768,1,0,0
3/17/2010,BreakdownCounterTrend,-1150,537,850,158,1,976,-784.2408,-784.2408,1,0,0
3/18/2010,Breakdown,-1800,970,1350,304,1,977,-1684.22,-1684.22,1,0,0
3/18/2010,Breakup,-3600,10835,2500,2408,1,10835,-3434.1856,-3434.1856,1,0,0
3/19/2010,Breakup,-1200,2753,2400,909,1,4500,-334.168,-334.168,1,0,0
3/22/2010,BreakdownCounterTrend,-700,122,2750,1048,0,2656,616.5304,0,1,616.5304,1
3/22/2010,Breakup,-2400,1907,2200,342,1,1922,-2233.52,-2233.52,1,0,0
3/23/2010,Breakdown,-600,50,7650,2586,0,2951,5516.3512,0,1,5516.3512,1
3/24/2010,Breakdown,-100,0,4750,613,0,4252,666.3184,0,1,666.3184,1
3/25/2010,BreakdownCounterTrend,-2450,1983,800,550,1,9194,-2183.1416,-2183.1416,1,0,0
3/25/2010,Breakdown,-2900,1567,400,411,1,1581,-2583.1384,-2583.1384,1,0,0
3/25/2010,Breakup,-4800,2845,2900,1918,3,5602,-3049.4408,-3049.4408,3,0,0
3/26/2010,Breakup,-1800,11302,15300,2660,1,14048,8283.0728,-1533.3584,2,9816.4312,1
3/29/2010,BreakdownCounterTrend,-200,4,600,137,0,187,65.9152,0,1,65.9152,1
3/29/2010,Breakdown,-1950,1176,550,7,1,1182,-1833.9696,-1833.9696,1,0,0
3/29/2010,Breakup,-3350,2470,950,270,2,2520,-3168.224,-3168.224,2,0,0
3/30/2010,BreakdownCounterTrend,-4500,10723,600,45,1,10724,-3984.1992,-3984.1992,1,0,0
3/30/2010,Breakup,-1550,213,2650,1733,1,2601,-984.2376,-984.2376,1,0,0
3/31/2010,Breakdown,-1200,825,1050,21,1,964,-734.0608,-734.0608,1,0,0
4/1/2010,BreakdownCounterTrend,-1700,750,50,220,1,994,-1434.352,-1434.352,1,0,0
4/1/2010,Breakup,-1450,1201,1300,2552,1,3329,-1134.3536,-1134.3536,1,0,0
4/7/2010,Breakup,-1450,1813,1800,739,1,1820,-1235.0224,-1235.0224,1,0,0
4/9/2010,Breakup,-500,4,3000,1716,0,2567,464.4464,0,1,464.4464,1
4/12/2010,Breakdown,-2850,338,150,0,1,347,-2685.556,-2685.556,1,0,0
4/12/2010,Breakup,-2900,2175,900,20,1,2183,-2735.5904,-2735.5904,1,0,0
4/13/2010,Breakdown,-2250,10101,3500,2812,1,10105,-1985.396,-1985.396,1,0,0
4/14/2010,Breakdown,-3700,9251,350,160,1,9253,-3585.3816,-3585.3816,1,0,0
4/14/2010,Breakup,-3950,1617,200,163,1,2783,-2535.4672,-2535.4672,1,0,0
4/15/2010,BreakdownCounterTrend,-750,210,5350,953,0,1664,3264.5168,0,1,3264.5168,1
4/16/2010,Breakdown,-2500,1405,1150,119,1,1460,-2084.94,-2084.94,1,0,0
4/19/2010,Breakdown,-500,14,12350,14669,0,16897,6165.6048,0,1,6165.6048,1
4/20/2010,BreakdownCounterTrend,-3850,1109,250,149,1,1110,-3784.5192,-3784.5192,1,0,0
4/22/2010,Breakup,-3350,2487,1550,908,1,12753,-3184.1384,-3184.1384,1,0,0
4/26/2010,BreakdownCounterTrend,-2700,1856,1500,1102,1,1859,-2484.588,-2484.588,1,0,0
4/26/2010,Breakup,-2800,11844,200,5,1,11852,-2384.5896,-2384.5896,1,0,0
4/28/2010,Breakup,-5900,1824,1600,67,2,1828,-5667.1504,-5667.1504,2,0,0
4/29/2010,BreakdownCounterTrend,-200,5,6600,3078,0,3282,4917.0296,0,1,4917.0296,1
4/29/2010,Breakup,-1300,11739,4150,2759,1,11744,-1233.0464,-1233.0464,1,0,0
4/30/2010,Breakdown,-2650,4258,2150,1585,1,11464,-2533.2016,-2533.2016,1,0,0
5/3/2010,Breakdown,-1600,93,50,426,1,1151,-932.88,-932.88,1,0,0
5/4/2010,Breakdown,-4850,2177,1400,45,1,2193,-4582.8936,-4582.8936,1,0,0
5/4/2010,Breakup,-8600,2240,1250,172,2,2522,-8015.7672,-8015.7672,2,0,0
5/5/2010,Breakup,-100,0,5050,1702,0,2723,517.7144,0,1,517.7144,1
5/6/2010,Breakdown,-4700,456,0,0,1,457,-4631.5712,-4631.5712,1,0,0
5/7/2010,Breakdown,-6700,2334,9150,2067,2,6679,-5163.1808,-5163.1808,2,0,0
5/10/2010,Breakup,-1150,254,2100,1470,0,1473,1817.6584,0,1,1817.6584,1
5/11/2010,Breakdown,-400,0,11150,10271,0,14286,4518.052,0,1,4518.052,1
5/12/2010,Breakdown,-7850,4556,2700,727,2,4578,-7613.6888,-7613.6888,2,0,0
5/12/2010,Breakup,-3700,1427,1950,421,1,1432,-3631.832,-3631.832,1,0,0
5/13/2010,BreakdownCounterTrend,-1350,531,3250,937,0,1310,1017.556,0,1,1017.556,1
5/13/2010,Breakup,-2000,1054,2750,2048,1,3197,-1782.492,-1782.492,1,0,0
5/14/2010,BreakdownCounterTrend,-2150,507,5800,2678,0,2933,4317.9064,0,1,4317.9064,1
5/14/2010,Breakdown,-2500,732,6050,2057,1,2649,2035.7712,-2082.1384,2,4117.9096,1
5/14/2010,Breakup,-1250,98,4600,3229,1,12013,-532.1744,-532.1744,1,0,0
5/17/2010,Breakup,-3350,518,0,0,1,520,-3281.2264,-3281.2264,1,0,0
5/18/2010,Breakup,-1400,127,5400,1331,0,2709,768.352,0,1,768.352,1
5/20/2010,BreakdownCounterTrend,-650,8,19900,12572,0,14767,11218.8088,0,1,11218.8088,1
5/24/2010,Breakup,-2050,2310,2650,1358,1,2344,-2081.4408,-2081.4408,1,0,0
5/25/2010,Breakdown,-1050,931,1750,194,1,955,-980.372,-980.372,1,0,0
5/26/2010,BreakdownCounterTrend,-550,43,3750,256,1,2186,-80.4952,-80.4952,1,0,0
5/27/2010,Breakup,-2050,1925,1600,460,1,2708,-1181.1976,-1181.1976,1,0,0
5/28/2010,Breakdown,-2000,682,800,1046,1,1779,-1931.4992,-1931.4992,1,0,0
6/1/2010,Breakdown,-1500,10115,11300,13674,0,13947,10118.6952,0,1,10118.6952,1
6/2/2010,Breakdown,-8050,9523,0,0,1,10760,-7731.0816,-7731.0816,1,0,0
6/2/2010,Breakup,-1100,119,4350,1045,1,1923,-131.2272,-131.2272,1,0,0
6/3/2010,Breakdown,-3550,508,50,0,1,511,-3431.6576,-3431.6576,1,0,0
6/3/2010,Breakup,-2250,9646,700,89,1,9647,-2181.692,-2181.692,1,0,0
6/4/2010,BreakdownCounterTrend,-2450,9764,1700,1265,1,9771,-2131.56,-2131.56,1,0,0
6/4/2010,Breakup,-200,9,3750,1621,0,2631,2968.3552,0,1,2968.3552,1
6/7/2010,Breakup,-1950,1087,1950,1758,0,4197,269.1056,0,1,269.1056,1
6/9/2010,Breakdown,-9250,11480,1400,1134,1,11480,-9081.1608,-9081.1608,1,0,0
6/11/2010,BreakdownCounterTrend,-1750,842,350,114,1,848,-1581.852,-1581.852,1,0,0
6/11/2010,Breakdown,-3200,1436,2000,111,1,1924,-2063.6496,-2081.8296,2,18.18,1
6/11/2010,Breakup,-4050,12025,2050,9771,2,12034,-3863.6848,-3863.6848,2,0,0
6/14/2010,BreakdownCounterTrend,-1400,990,150,197,1,1051,-1032.0816,-1032.0816,1,0,0
6/17/2010,Breakdown,-900,134,3900,2194,1,15508,-132.2496,-132.2496,1,0,0
6/18/2010,Breakdown,-400,0,6300,1252,0,3357,1517.6184,0,1,1517.6184,1
6/21/2010,BreakdownCounterTrend,-5750,9171,2100,667,1,9174,-5233.4512,-5233.4512,1,0,0
6/21/2010,Breakup,-2450,3312,5400,11816,0,16316,3266.568,0,1,3266.568,1
6/22/2010,Breakup,-3200,861,700,314,1,863,-3133.5168,-3133.5168,1,0,0
6/23/2010,Breakdown,-2000,668,1550,17,1,669,-1933.2096,-1933.2096,1,0,0
6/23/2010,Breakup,-1700,847,2350,1656,0,1658,2216.6952,0,1,2216.6952,1
6/24/2010,BreakdownCounterTrend,-1650,795,2800,2372,0,2842,1216.6632,0,1,1216.6632,1
6/24/2010,Breakup,-3550,10099,1200,162,1,11708,-3233.4112,-3233.4112,1,0,0
6/28/2010,BreakdownCounterTrend,-1600,466,3650,2265,0,2466,2266.784,0,1,2266.784,1
6/29/2010,Breakdown,-400,84,8800,4231,0,4500,7917.6184,0,1,7917.6184,1
6/30/2010,BreakdownCounterTrend,-2050,2309,2500,1413,0,3482,67.8816,0,1,67.8816,1
6/30/2010,Breakup,-1950,11308,2650,1656,1,11311,-1732.1504,-1732.1504,1,0,0
7/2/2010,Breakdown,-350,23,4150,628,0,653,2918.3224,0,1,2918.3224,1
7/5/2010,Breakdown,-4650,12713,3000,1130,1,12718,-4331.7984,-4331.7984,1,0,0
7/6/2010,Breakup,-700,142,6550,14629,0,15273,5418.124,0,1,5418.124,1
7/7/2010,BreakdownCounterTrend,-1750,10152,1000,1991,1,10155,-1581.7,-1581.7,1,0,0
7/7/2010,Breakdown,-2350,1385,2550,166,1,1393,-2131.6928,-2131.6928,1,0,0
7/7/2010,Breakup,-3150,690,100,5,1,1137,-2631.6896,-2631.6896,1,0,0
7/8/2010,BreakdownCounterTrend,-2650,286,7450,2944,1,3305,2985.7352,-2232.184,2,5217.9192,1
7/8/2010,Breakdown,-2700,128,1900,134,2,495,-2564.176,-2564.176,2,0,0
7/8/2010,Breakup,-1850,1337,700,46,1,1433,-1282.1896,-1282.1896,1,0,0
7/9/2010,BreakdownCounterTrend,-350,10,1700,302,0,399,1067.4112,0,1,1067.4112,1
7/9/2010,Breakup,-950,103,11200,12699,0,16479,7917.5352,0,1,7917.5352,1
7/12/2010,BreakdownCounterTrend,-3050,1828,5400,14229,1,14441,2934.5152,-1982.7336,2,4917.2488,1
7/12/2010,Breakdown,-3600,459,1600,685,1,897,-865.424,-1982.7336,2,1117.3096,1
7/13/2010,Breakdown,-1300,1051,1200,136,1,1682,-1032.7008,-1032.7008,1,0,0
7/13/2010,Breakup,-1600,973,2200,838,1,974,-1482.7016,-1482.7016,1,0,0
7/14/2010,Breakdown,-900,141,7950,14803,0,16033,5316.9768,0,1,5316.9768,1
7/15/2010,Breakdown,-1150,126,4500,1656,0,2165,1717.5592,0,1,1717.5592,1
7/16/2010,BreakdownCounterTrend,-2500,156,0,0,1,184,-2432.3344,-2432.3344,1,0,0
7/16/2010,Breakup,-3050,1363,1400,89,1,2030,-2232.376,-2232.376,1,0,0
7/19/2010,Breakdown,-2500,1119,900,1809,1,2380,-1182.0264,-1182.0264,1,0,0
7/19/2010,Breakup,-1450,2791,2250,191,1,2826,-1232.072,-1232.072,1,0,0
7/20/2010,Breakdown,-750,238,4950,1807,0,2002,3967.5136,0,1,3967.5136,1
7/22/2010,Breakup,-1350,844,6750,14517,0,14674,5117.1768,0,1,5117.1768,1
7/23/2010,BreakdownCounterTrend,-2050,3549,3500,14079,0,15379,216.7032,0,1,216.7032,1
7/23/2010,Breakup,-2550,226,250,11,1,240,-2233.3392,-2233.3392,1,0,0
7/26/2010,Breakdown,-150,1,2400,393,1,995,-33.44,-33.44,1,0,0
7/26/2010,BreakdownCounterTrend,-3000,153,2450,764,5,1451,-1717.3768,-1717.3768,5,0,0
7/27/2010,Breakdown,-1850,13148,2200,4156,1,14013,-1333.4096,-1333.4096,1,0,0
7/27/2010,Breakup,-350,0,4050,918,0,1006,3416.4232,0,1,3416.4232,1
7/28/2010,Breakdown,-4000,10264,2250,2197,1,10264,-3883.8536,-3883.8536,1,0,0
7/29/2010,BreakdownCounterTrend,-1900,833,650,533,1,871,-1333.6944,-1333.6944,1,0,0
7/29/2010,Breakup,-550,17,4850,13307,0,15040,716.3416,0,1,716.3416,1
7/30/2010,Breakdown,-4700,15052,2850,1568,1,15056,-4583.6296,-4583.6296,1,0,0
8/2/2010,BreakdownCounterTrend,-2050,737,650,104,1,740,-1984.1016,-1984.1016,1,0,0
8/2/2010,Breakup,-1800,11386,8000,3431,1,15099,3581.7096,-1334.0768,2,4915.7864,1
8/3/2010,Breakdown,-2600,787,600,30,1,794,-2434.3232,-2434.3232,1,0,0
8/4/2010,Breakdown,-1550,10909,3250,1905,1,10911,-1434.424,-1434.424,1,0,0
8/4/2010,Breakup,-2700,965,0,0,1,976,-2634.5808,-2634.5808,1,0,0
8/5/2010,BreakdownCounterTrend,-1650,2023,3450,524,1,3325,-1284.452,-1284.452,1,0,0
8/6/2010,Breakdown,-1150,130,100,6,1,370,-734.7008,-734.7008,1,0,0
8/6/2010,Breakup,-2200,431,300,35,1,463,-1884.7736,-1884.7736,1,0,0
8/9/2010,BreakdownCounterTrend,-3100,1306,950,34,1,1306,-2884.7624,-2884.7624,1,0,0
8/9/2010,Breakup,-3250,847,1950,214,2,1489,-2819.5304,-2819.5304,2,0,0
8/10/2010,Breakdown,-1950,935,4200,13924,0,14078,3115.5576,0,1,3115.5576,1
8/11/2010,Breakdown,-600,154,4950,710,0,1729,2515.9448,0,1,2515.9448,1
8/12/2010,BreakdownCounterTrend,-600,36,7600,14047,0,16266,2416.42,0,1,2416.42,1
8/12/2010,Breakdown,-4400,2729,900,515,1,2734,-4283.4728,-4283.4728,1,0,0
8/13/2010,Breakup,-6400,3952,1750,418,1,3960,-6083.6824,-6083.6824,1,0,0
8/16/2010,BreakdownCounterTrend,-100,0,1500,65,0,226,416.212,0,1,416.212,1
8/16/2010,Breakup,-100,0,4500,337,0,4355,416.2296,0,1,416.2296,1
8/17/2010,BreakdownCounterTrend,-2850,512,150,16,1,527,-2733.6912,-2733.6912,1,0,0
8/17/2010,Breakup,-1550,171,1600,731,1,1986,-133.7376,-133.7376,1,0,0
8/18/2010,Breakdown,-3650,2413,2500,2809,1,3668,-767.2896,-1833.6704,2,1066.3808,1
8/19/2010,Breakup,-12950,3747,1100,60,1,3749,-12883.8312,-12883.8312,1,0,0
8/20/2010,BreakdownCounterTrend,-3400,1060,500,41,1,1066,-3083.4024,-3083.4024,1,0,0
8/20/2010,Breakup,-1750,588,2900,3096,0,3406,1516.516,0,1,1516.516,1
8/23/2010,Breakdown,-1950,199,1200,2340,0,2365,916.6648,0,1,916.6648,1
8/24/2010,Breakdown,-1050,299,7200,1825,0,2563,6066.8768,0,1,6066.8768,1
8/25/2010,Breakdown,-4300,2551,200,1,1,2561,-4232.8096,-4232.8096,1,0,0
8/26/2010,BreakdownCounterTrend,-3500,1902,100,1,1,1904,-3382.94,-3382.94,1,0,0
8/26/2010,Breakup,-1950,664,500,427,1,2600,-1182.9816,-1182.9816,1,0,0
8/27/2010,Breakdown,-1950,287,750,1358,1,2520,-682.892,-682.892,1,0,0
8/30/2010,Breakdown,-250,7,3400,743,0,2181,1267.032,0,1,1267.032,1
8/31/2010,BreakdownCounterTrend,-1300,265,10900,12214,0,15863,6317.3976,0,1,6317.3976,1
8/31/2010,Breakdown,-150,0,9150,912,0,4561,4567.4256,0,1,4567.4256,1
8/31/2010,Breakup,-2150,725,200,44,1,748,-1882.7384,-1882.7384,1,0,0
9/1/2010,Breakdown,-1000,40,1400,272,0,446,67.3312,0,1,67.3312,1
9/2/2010,BreakdownCounterTrend,-1250,214,2200,1958,0,2577,1466.7456,0,1,1466.7456,1
9/3/2010,Breakdown,-1400,9487,0,0,1,9491,-1333.2816,-1333.2816,1,0,0
9/3/2010,Breakup,-950,139,4200,2764,0,2765,4066.576,0,1,4066.576,1
9/6/2010,Breakup,-2800,1465,7100,13007,1,13981,4482.1048,-1583.8872,2,6065.992,1
9/7/2010,Breakup,-900,473,2150,2257,0,2568,765.8112,0,1,765.8112,1
9/8/2010,BreakdownCounterTrend,-700,55,1650,451,0,454,1516.26,0,1,1516.26,1
9/8/2010,Breakup,-3250,597,200,116,1,605,-3033.7856,-3033.7856,1,0,0
9/9/2010,Breakdown,-4600,2332,1900,2383,1,12583,-1017.7624,-1983.9208,2,966.1584,1
9/9/2010,Breakup,-2300,614,450,71,1,615,-2083.9832,-2083.9832,1,0,0
9/13/2010,BreakdownCounterTrend,-1200,330,50,7,1,357,-934.6848,-934.6848,1,0,0
9/14/2010,Breakup,-1600,170,1800,1468,1,2646,-484.8088,-484.8088,1,0,0
9/15/2010,BreakdownCounterTrend,-1200,1905,3250,10050,0,12460,1265.272,0,1,1265.272,1
9/15/2010,Breakdown,-950,672,1750,941,1,3369,-284.7048,-284.7048,1,0,0
9/16/2010,Breakdown,-2550,15516,6100,13665,1,15519,-2334.688,-2334.688,1,0,0
9/17/2010,Breakup,-2500,882,300,50,1,1281,-1335.1728,-1335.1728,1,0,0
9/20/2010,Breakdown,-2000,150,0,0,1,164,-1735.1488,-1735.1488,1,0,0
9/20/2010,Breakup,-2550,11081,1150,11775,1,12875,-2385.1848,-2385.1848,1,0,0
9/21/2010,BreakdownCounterTrend,-3600,1849,1500,705,1,1877,-3135.2464,-3135.2464,1,0,0
9/21/2010,Breakdown,-4850,2217,2800,937,2,5025,-3770.4688,-3770.4688,2,0,0
9/21/2010,Breakup,-1850,10607,3400,10095,1,12033,-620.5256,-1535.2176,2,914.692,1
9/22/2010,Breakdown,-250,7,6200,1367,0,1380,5614.5864,0,1,5614.5864,1
9/22/2010,BreakdownCounterTrend,-950,665,800,121,1,1644,-885.5464,-885.5464,1,0,0
9/24/2010,Breakup,-3350,3623,2100,2478,1,4501,-785.4168,-785.4168,1,0,0
9/27/2010,Breakdown,-1750,1112,1200,395,1,2485,-1535.8,-1535.8,1,0,0
9/29/2010,Breakdown,-1850,393,0,0,1,525,-1135.7824,-1135.7824,1,0,0
9/29/2010,Breakup,-9600,12032,2200,1470,2,12602,-8421.7016,-8421.7016,2,0,0
9/30/2010,BreakdownCounterTrend,-4600,2795,1500,77,1,4495,-3085.676,-3085.676,1,0,0
10/4/2010,BreakdownCounterTrend,-250,6,3650,533,0,836,2163.7776,0,1,2163.7776,1
10/5/2010,Breakdown,-1350,362,1700,823,1,1987,-286.0872,-286.0872,1,0,0
10/6/2010,Breakup,-2750,663,400,31,1,1778,-1236.7344,-1236.7344,1,0,0
10/7/2010,Breakup,-3000,3962,1950,951,1,3987,-2886.6376,-2886.6376,1,0,0
10/8/2010,BreakdownCounterTrend,-1150,10320,8250,11258,0,13664,5363.1968,0,1,5363.1968,1
10/8/2010,Breakdown,-100,0,6300,639,0,3045,3413.228,0,1,3413.228,1
10/11/2010,Breakup,-4050,728,1000,176,1,729,-3987.172,-3987.172,1,0,0
10/12/2010,BreakdownCounterTrend,-850,43,4900,2917,0,13016,962.9312,0,1,962.9312,1
10/12/2010,Breakup,-2050,873,500,403,1,1059,-837.0496,-837.0496,1,0,0
10/13/2010,Breakup,-950,115,6100,2423,0,3017,5362.7168,0,1,5362.7168,1
10/14/2010,Breakup,-2500,242,5000,2392,0,4003,2912.0056,0,1,2912.0056,1
10/15/2010,Breakup,-3300,17811,3800,14232,1,17811,-3138.024,-3138.024,1,0,0
10/18/2010,BreakdownCounterTrend,-1850,1461,4300,10176,0,12127,162.3104,0,1,162.3104,1
10/18/2010,Breakup,-2850,792,250,512,1,792,-2737.664,-2737.664,1,0,0
10/19/2010,Breakdown,-2500,10035,1850,929,1,10038,-2287.8344,-2287.8344,1,0,0
10/19/2010,Breakup,-1100,83,5300,1141,0,1363,3562.0448,0,1,3562.0448,1
10/20/2010,BreakdownCounterTrend,-3450,1391,1650,222,1,1758,-2075.4592,-2187.6776,2,112.2184,1
10/20/2010,Breakup,-2950,10511,6850,1765,1,10518,-2887.6808,-2887.6808,1,0,0
10/21/2010,Breakup,-200,0,5300,751,0,793,3112.0904,0,1,3112.0904,1
10/22/2010,Breakdown,-3650,1823,2200,3511,0,4283,1212.2472,0,1,1212.2472,1
10/25/2010,Breakdown,-1450,113,3350,1225,0,1669,1712.0504,0,1,1712.0504,1
10/25/2010,BreakdownCounterTrend,-6000,2794,4350,3464,1,13798,473.9864,-2238.048,2,2712.0344,1
10/25/2010,Breakup,-2200,619,1350,124,1,627,-2138.0432,-2138.0432,1,0,0
10/26/2010,Breakdown,-8000,3449,1700,215,2,4640,-6175.5568,-6175.5568,2,0,0
10/26/2010,Breakup,-4650,11110,550,224,1,11116,-4487.7944,-4487.7944,1,0,0
10/27/2010,Breakdown,-2950,295,1250,1797,1,1925,-487.0472,-487.0472,1,0,0
10/28/2010,Breakdown,-850,905,2200,457,0,2080,962.9968,0,1,962.9968,1
10/28/2010,Breakup,-2500,1410,400,655,1,1416,-2437.0816,-2437.0816,1,0,0
10/29/2010,BreakdownCounterTrend,-1650,125,0,0,1,156,-1736.7248,-1736.7248,1,0,0
10/29/2010,Breakup,-3250,921,550,2449,1,2991,-2186.7448,-2186.7448,1,0,0
11/1/2010,BreakdownCounterTrend,-2650,1371,1050,725,1,1373,-2587.6584,-2587.6584,1,0,0
11/1/2010,Breakup,-2350,5055,2500,3003,2,14890,-1025.316,-1025.316,2,0,0
11/2/2010,BreakdownCounterTrend,-1900,2458,1050,225,1,2494,-1287.7608,-1287.7608,1,0,0
11/3/2010,BreakdownCounterTrend,-2150,2679,1900,1715,1,2683,-1988.4968,-1988.4968,1,0,0
11/4/2010,BreakdownCounterTrend,-950,550,2900,1282,0,1921,460.96,0,1,460.96,1
11/5/2010,BreakdownCounterTrend,-1100,3355,5000,913,1,4104,-739.664,-739.664,1,0,0
11/8/2010,BreakdownCounterTrend,-1950,13089,2900,10902,1,13090,-1889.6584,-1889.6584,1,0,0
11/8/2010,Breakdown,-1950,3657,2900,1470,1,3658,-1889.6584,-1889.6584,1,0,0
11/9/2010,BreakdownCounterTrend,-2100,2471,4550,560,0,4561,1210.3544,0,1,1210.3544,1
11/9/2010,Breakdown,-3650,495,750,114,1,1237,-2339.5888,-2339.5888,1,0,0
11/10/2010,Breakdown,-5600,10252,500,595,1,10258,-5339.1536,-5339.1536,1,0,0
11/10/2010,Breakup,-1950,555,5500,1473,0,3822,1310.7496,0,1,1310.7496,1
11/11/2010,BreakdownCounterTrend,-1100,120,1950,709,0,911,110.4856,0,1,110.4856,1
11/11/2010,Breakup,-2300,1272,6450,11573,1,14486,-1389.5336,-1389.5336,1,0,0
11/12/2010,BreakdownCounterTrend,-3700,421,4900,4282,0,4501,3211.2472,0,1,3211.2472,1
11/12/2010,Breakdown,-2550,540,3900,1646,0,1865,2211.2632,0,1,2211.2632,1
11/17/2010,Breakdown,-2100,404,16500,15138,0,15854,15562.6272,0,1,15562.6272,1
11/17/2010,Breakup,-2850,349,300,23,1,351,-2737.6976,-2737.6976,1,0,0
11/18/2010,Breakup,-650,119,8450,13308,0,13993,7512.3352,0,1,7512.3352,1
11/22/2010,BreakdownCounterTrend,-4900,2212,1850,377,1,3446,-4337.6016,-4337.6016,1,0,0
11/22/2010,Breakup,-4600,10117,2350,240,1,10117,-4087.5944,-4087.5944,1,0,0
11/23/2010,Breakdown,-4450,950,10500,10249,1,12850,3876.5064,-1786.6408,2,5663.1472,1
11/24/2010,Breakdown,-5450,13072,4600,1080,2,13297,-4023.7672,-4023.7672,2,0,0
11/26/2010,BreakdownCounterTrend,-1100,3,9100,698,0,3212,4363.3536,0,1,4363.3536,1
11/26/2010,Breakup,-7450,11279,1150,104,1,11279,-7286.828,-7286.828,1,0,0
11/29/2010,Breakup,-1800,401,11400,16157,0,16159,11263.192,0,1,11263.192,1
11/30/2010,Breakup,-5300,1229,1000,84,1,1416,-4486.86,-4486.86,1,0,0
12/1/2010,Breakup,-900,31,13950,2114,0,3061,13412.9416,0,1,13412.9416,1
12/2/2010,Breakdown,-1500,831,5600,11961,0,14884,3262.4624,0,1,3262.4624,1
12/3/2010,Breakdown,-1850,849,0,0,1,1011,-837.5504,-837.5504,1,0,0
12/3/2010,BreakdownCounterTrend,-2600,688,400,16,1,3082,-987.548,-987.548,1,0,0
12/3/2010,Breakup,-3050,1426,1300,320,1,1427,-2887.5736,-2887.5736,1,0,0
12/7/2010,BreakdownCounterTrend,-4050,1171,2900,1926,0,2360,562.664,0,1,562.664,1
12/7/2010,Breakdown,-950,478,2400,120,0,554,62.672,0,1,62.672,1
12/7/2010,Breakup,-550,211,12350,12363,0,14259,4212.724,0,1,4212.724,1
12/8/2010,Breakdown,-250,0,10700,3611,0,4380,7113.0248,0,1,7113.0248,1
12/10/2010,BreakdownCounterTrend,-9850,11189,3350,451,2,11485,-9723.8136,-9723.8136,2,0,0
12/13/2010,Breakdown,-8600,12389,1850,451,1,13592,-5037.3072,-5037.3072,1,0,0
12/15/2010,Breakdown,-1250,49,250,163,0,184,63.2768,0,1,63.2768,1
12/15/2010,Breakup,-5900,9887,0,0,1,9888,-5837.2096,-5837.2096,1,0,0
12/16/2010,Breakdown,-500,121,8750,2102,0,4442,7513.6008,0,1,7513.6008,1
12/17/2010,Breakup,-2550,127,1500,470,0,1712,263.6656,0,1,263.6656,1
12/21/2010,BreakdownCounterTrend,-2400,640,850,189,1,2700,-1836.7936,-1836.7936,1,0,0
12/21/2010,Breakup,-1100,53,10800,12573,0,14116,6263.3376,0,1,6263.3376,1
